,weight,strata,utl_exp_ppp17,hsize,age,owner,water,toilet,sewer,elect,num_adult_female,num_adult_male,num_elderly,share_secondary,sfworkershh,any_nonagric,region1,region2,region3,region4,region5,region6,region7,urban,cons_ppp17,water_source_Piped water into dwelling,water_source_Piped water to yard/plot,water_source_Protected dug well,water_source_Protected spring,water_source_Public tap or standpipe,water_source_Surface water,water_source_Tanker-truck,sanitation_source_A septic tank,sanitation_source_No facilities or bush or field,sanitation_source_Other,sanitation_source_Pit latrine,sanitation_source_Pit latrine with slab,dweltyp_Improvised housing unit,dweltyp_Other,dweltyp_Separate apartment,dweltyp_Several buildings connected,educ_max_Complete Secondary Education,educ_max_Complete Tertiary Education,educ_max_Incomplete Primary Education,educ_max_Incomplete Secondary Education,educ_max_Incomplete Tertiary Education,educ_max_Never attended,"sector1d_Agriculture, hunting and forestry",sector1d_Construction,sector1d_Education,"sector1d_Electricity, gas and water supply",sector1d_Financial intermediation,sector1d_Fishing,sector1d_Health and social work,sector1d_Hotels and restaurants,sector1d_Manufacturing,sector1d_Mining and quarrying,"sector1d_Other community, social and personal service activities",sector1d_Public administration and defence,"sector1d_Real estate, renting and business activities","sector1d_Transport, storage and communications",sector1d_Wholesale and retail trade,total_food_consumption,mean_num_children,mean_employeed_adults
21623,24,2,1291.0,6,55,1,0,0,0,0,2,3,1,0.0,0.80000001,1,0,0,1,0,0,0,0,0,18.282146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22.0,0,1.83333331
21624,20,2,1061.1885,5,64,0,0,0,0,0,1,4,0,0.40000001,0.66666669,1,0,0,1,0,0,0,0,0,16.919786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.0,0,1.60000002
21625,20,2,1865.5288,5,58,0,0,0,0,0,2,1,0,0.0,1.0,1,0,0,1,0,0,0,0,0,17.794798,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23.0,2,1.66666669
21626,12,2,1243.6859,3,69,0,0,0,0,0,1,1,0,0.0,1.0,1,0,0,1,0,0,0,0,0,37.097954,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,1,2.0
21627,16,2,513.69635,4,56,1,0,0,0,0,1,1,0,0.5,1.0,1,0,0,1,0,0,0,0,0,9.7040405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.0,2,1.5
21628,4,2,202.77487,1,63,1,0,0,0,0,1,0,0,1.0,0.0,1,0,0,1,0,0,0,0,0,9.403347,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.0,0,2.0
21629,8,2,304.16232,2,51,1,0,0,0,0,0,1,0,0.0,1.0,1,0,0,1,0,0,0,0,0,30.939356,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22.0,1,2.0
21630,8,2,270.36652,2,38,1,0,0,0,0,1,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,12.665565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,1,0.0
21631,4,2,831.37701,1,43,1,0,0,0,0,0,1,0,0.0,1.0,1,0,0,1,0,0,0,0,0,130.8801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.0,0,2.0
21632,12,2,777.30371,3,62,1,0,0,0,0,3,0,0,0.33333334,0.5,1,0,0,1,0,0,0,0,0,26.032984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.0,0,1.66666669
21633,24,2,1169.3351,6,57,0,0,0,0,0,2,3,0,0.0,1.0,1,0,0,1,0,0,0,0,0,15.804606,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,1,1.80000001
21634,8,2,993.59692,2,51,1,0,0,0,0,1,1,0,0.0,0.5,1,0,0,1,0,0,0,0,0,36.05209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23.0,0,2.0
21635,24,2,364.99478,6,50,0,0,0,0,0,5,0,1,0.0,1.0,1,0,0,1,0,0,0,0,0,18.544577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0.16666667
21636,12,2,1081.4661,3,59,0,0,0,0,0,1,2,0,0.0,1.0,1,0,0,1,0,0,0,0,0,41.018696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,1.66666669
21637,4,2,0.0,1,20,1,0,0,0,0,1,0,0,1.0,0.0,0,0,0,1,0,0,0,0,0,10.296148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,0,0.0
21638,1280,2,689.43457,8,61,0,0,0,0,0,2,3,0,0.40000001,0.0,1,0,0,1,0,0,0,0,0,9.2820873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.0,3,2.0
21639,800,2,1013.8744,5,54,0,0,0,0,0,1,2,2,0.2,0.33333334,1,0,0,1,0,0,0,0,0,14.471854,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,0,1.60000002
21640,480,2,486.6597,3,74,0,0,0,0,0,1,1,1,0.33333334,0.0,1,0,0,1,0,0,0,0,0,4.8574405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21.0,0,1.66666669
21641,1120,2,723.23041,7,41,0,0,0,0,0,1,3,1,0.2,0.66666669,1,0,0,1,0,0,0,0,0,8.7700329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24.0,2,1.60000002
21642,800,2,561.0105,5,56,1,0,0,0,0,1,3,1,0.40000001,0.0,1,0,0,1,0,0,0,0,0,8.0047197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.0,0,1.60000002
21643,160,2,304.16232,1,58,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,1,0,0,0,0,0,31.422649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0.0
21644,1120,2,1392.3875,7,42,0,0,0,0,0,2,1,1,0.0,1.0,1,0,0,1,0,0,0,0,0,13.663407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.0,3,1.75
21645,640,2,378.51309,4,75,0,0,0,0,0,2,1,1,0.5,0.0,1,0,0,1,0,0,0,0,0,10.650719,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,0,0.75
21646,1440,2,1541.0891,9,58,0,0,0,0,0,3,4,0,0.2857143,0.5,1,0,0,1,0,0,0,0,0,13.000415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20.0,2,1.8571428700000001
21647,172,2,892.20947,1,67,0,0,0,0,0,0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,0,38.559105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,0,0.0
21648,860,2,953.04193,5,85,0,0,0,0,0,1,1,2,0.0,0.66666669,1,0,0,1,0,0,0,0,0,18.051332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,1,0.75
21649,516,2,561.0105,3,24,0,1,0,0,0,2,1,0,0.33333334,0.5,1,0,0,1,0,0,0,0,0,17.891966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.0,0,1.66666669
21650,516,2,1527.5707,3,59,0,0,0,0,0,2,1,0,0.0,1.0,1,0,0,1,0,0,0,0,0,38.235229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.0,0,2.0
21651,860,2,419.06808,5,81,0,0,0,0,0,0,4,1,0.40000001,0.33333334,1,0,0,1,0,0,0,0,0,7.9850411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0.60000002
21652,860,2,797.58118,5,30,0,0,0,0,0,1,1,0,0.5,0.0,1,0,0,1,0,0,0,0,0,8.9161921,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.0,3,2.0
21653,688,2,675.91626,4,35,1,0,0,0,0,1,0,1,0.0,0.5,1,0,0,1,0,0,0,0,0,9.8797884,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.0,2,2.0
21654,344,2,919.24609,2,58,0,0,0,0,0,1,1,0,1.0,1.0,1,0,0,1,0,0,0,0,0,43.395851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.0,0,2.0
21655,12,2,1135.5393,3,47,0,0,0,0,0,0,3,0,0.0,0.5,1,0,0,1,0,0,0,0,0,33.131718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20.0,0,1.66666669
21656,12,2,932.7644,3,45,0,0,0,0,0,1,1,0,0.0,1.0,1,0,0,1,0,0,0,0,0,16.545204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.0,1,2.0
21657,20,2,898.96863,5,56,0,0,0,0,0,2,1,0,0.66666669,0.0,1,0,0,1,0,0,0,0,0,16.063635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.0,2,2.0
21658,12,2,1419.4242,3,63,0,0,0,0,0,3,0,0,0.33333334,1.0,1,0,0,1,0,0,0,0,0,14.56919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.0,0,1.33333334
21659,12,2,1040.911,3,63,0,0,0,0,0,2,1,0,0.0,1.0,1,0,0,1,0,0,0,0,0,19.593491,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.0,0,1.66666669
21660,20,2,770.54456,5,52,0,0,0,0,0,1,3,0,0.25,0.5,1,0,0,1,0,0,0,0,0,17.430779,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.0,1,2.0
21661,4,2,0.0,1,35,1,0,0,0,0,0,1,0,0.0,1.0,1,0,0,1,0,0,0,0,0,31.107468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.0,0,2.0
21662,12,2,1088.2252,3,70,0,0,0,0,0,1,1,1,0.0,1.0,1,0,0,1,0,0,0,0,0,24.555965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,0,0.33333334
21663,20,2,1473.4974,5,31,1,0,0,0,0,1,1,0,0.0,1.0,1,0,0,1,0,0,0,0,0,33.028133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,3,2.0
21664,484,2,54.073299,2,40,0,0,1,1,0,0,1,1,0.5,0.5,1,0,0,1,0,0,0,0,0,8.1407652,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24.0,0,2.0
21665,1694,2,506.93719,7,61,0,0,1,1,0,2,2,0,0.25,0.25,1,0,0,1,0,0,0,0,0,8.2246075,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,3,2.0
21666,968,2,371.75394,4,25,1,0,1,1,0,1,1,0,0.5,0.0,1,0,0,1,0,0,0,0,0,5.3175788,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,2,0.5
21667,1694,2,601.56549,7,56,0,0,1,1,0,2,2,0,0.25,0.0,1,0,0,1,0,0,0,0,0,12.681917,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,3,2.0
21668,2178,2,601.56549,9,70,0,0,1,1,0,1,2,1,0.25,0.16666667,1,0,0,1,0,0,0,0,0,8.6481323,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,5,2.5
21669,1210,2,790.82202,5,41,0,0,1,1,0,1,2,0,0.0,1.0,1,0,0,1,0,0,0,0,0,13.39316,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.0,2,2.0
21670,1452,2,716.47125,6,34,0,0,0,0,0,2,1,1,0.25,0.5,1,0,0,1,0,0,0,0,0,13.073894,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.0,2,2.0
21671,16,2,324.43979,4,33,1,0,0,0,0,1,0,0,1.0,1.0,1,0,0,1,0,0,0,0,0,9.740304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20.0,3,2.0
21672,12,2,858.41364,3,76,0,0,0,0,0,1,1,1,0.66666669,0.5,1,0,0,1,0,0,0,0,0,11.610461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,0,0.66666669
21673,20,2,682.67542,5,63,0,0,0,0,0,1,1,0,0.5,1.0,1,0,0,1,0,0,0,0,0,7.0373063,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21.0,3,1.5
21674,32,2,1554.6074,8,47,0,0,0,0,0,2,2,0,0.25,0.0,1,0,0,1,0,0,0,0,0,4.8510828,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,4,0.25
21675,4,2,1879.0472,1,35,0,0,0,0,0,0,1,0,0.0,1.0,1,0,0,1,0,0,0,0,0,61.158234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.0,0,2.0
21676,4,2,202.77487,1,22,1,0,0,0,0,0,1,0,0.0,0.0,1,0,0,1,0,0,0,0,0,22.876215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.0,0,2.0
21677,12,2,1236.9268,3,66,0,0,0,0,0,2,1,0,0.0,0.66666669,1,0,0,1,0,0,0,0,0,36.671612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21.0,0,2.0
21678,12,2,0.0,3,37,0,0,0,0,0,1,1,1,0.0,0.0,0,0,0,1,0,0,0,0,0,10.747272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,0,0.0
21679,320,2,662.39795,2,81,0,0,0,0,0,0,0,2,0.0,0.0,0,0,0,1,0,0,0,0,0,10.247031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,0,0.0
21680,640,2,885.45032,4,48,0,0,0,0,0,2,1,0,1.0,0.5,1,0,0,1,0,0,0,0,0,7.085043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22.0,1,1.66666669
21681,160,2,466.3822,1,81,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,1,0,0,0,0,0,23.376144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,0,0.0
21682,640,2,797.58118,4,45,1,0,0,0,0,1,1,0,0.5,0.5,1,0,0,1,0,0,0,0,0,17.113422,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,2,2.0
21683,480,2,506.93719,3,56,0,0,0,0,0,1,0,0,1.0,1.0,1,0,0,1,0,0,0,0,0,9.5091114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21.0,2,2.0
21684,960,2,878.6911,6,87,0,0,0,0,0,2,2,1,0.40000001,0.75,1,0,0,1,0,0,0,0,0,12.50895,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,1,0.80000001
21685,480,2,581.28796,3,29,0,0,0,0,0,1,1,0,0.5,1.0,1,0,0,1,0,0,0,0,0,14.81543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17.0,1,1.5
21686,640,2,865.17279,4,34,0,0,0,0,0,1,1,0,0.0,1.0,1,0,0,1,0,0,0,0,0,15.728168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.0,2,2.0
21687,21,2,1541.0891,7,78,0,0,0,0,0,2,1,1,0.0,0.33333334,1,0,0,1,0,0,0,0,0,8.037755,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24.0,3,1.75
21688,24,2,959.80109,8,73,0,0,0,0,0,2,1,1,0.25,1.0,1,0,0,1,0,0,0,0,0,8.8658295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.0,4,1.5
21689,9,2,966.56024,3,56,0,0,0,0,0,1,2,0,0.0,0.66666669,1,0,0,1,0,0,0,0,0,22.023046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,0,2.0
21690,6,2,1013.8744,2,75,0,1,0,0,0,0,0,2,0.5,0.5,1,0,0,1,0,0,0,0,0,19.328175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17.0,0,2.0
21691,9,2,1236.9268,3,65,0,0,0,0,0,1,2,0,0.0,1.0,1,0,0,1,0,0,0,0,0,30.599522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,1,0.33333334
21692,3,2,310.92148,1,59,1,1,0,0,0,1,0,0,0.0,1.0,1,0,0,1,0,0,0,0,0,34.440582,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.0,0,2.0
21693,15,2,1547.8483,5,46,0,0,0,0,0,1,1,0,0.0,1.0,1,0,0,1,0,0,0,0,0,14.199861,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.0,3,2.0
21694,9,2,824.61786,3,57,0,0,0,0,0,1,2,0,0.0,1.0,1,0,0,1,0,0,0,0,0,27.389145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.0,0,2.0
21695,8,2,898.96863,2,69,0,0,0,0,0,1,1,0,1.0,0.0,1,0,0,1,0,0,0,0,0,18.124563,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.0,0,2.0
21696,4,2,628.60211,1,74,0,0,0,0,0,0,0,1,0.0,0.0,1,0,0,1,0,0,0,0,0,21.263998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.0,0,2.0
21697,4,2,155.46074,1,51,1,0,0,0,0,1,0,0,0.0,0.0,1,0,0,1,0,0,0,0,0,15.026113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25.0,0,2.0
21698,8,2,500.17804,2,60,0,0,0,0,0,1,1,0,0.5,1.0,1,0,0,1,0,0,0,0,0,18.334944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,0,2.0
21699,8,2,973.3194,2,81,0,0,0,0,0,1,0,1,0.5,1.0,1,0,0,1,0,0,0,0,0,57.690075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0.5
21700,24,2,1203.131,6,43,0,0,0,0,0,2,2,0,0.5,0.33333334,1,0,0,1,0,0,0,0,0,11.175293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24.0,2,1.75
21701,12,2,1716.8273,3,30,1,0,0,0,0,1,1,0,0.5,1.0,1,0,0,1,0,0,0,0,0,17.846548,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.0,1,1.5
21702,1056,2,1581.644,6,70,0,0,0,0,0,2,1,1,0.25,0.66666669,1,0,0,1,0,0,0,0,0,22.127186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,2,0.75
21703,880,2,1365.3508,5,51,0,0,0,0,0,2,2,0,0.25,1.0,1,0,0,1,0,0,0,0,0,38.854855,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,1,1.75
21704,880,2,378.51309,5,32,1,0,0,0,0,1,1,0,0.5,1.0,1,0,0,1,0,0,0,0,0,7.2176204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.0,3,1.5
21705,528,2,1723.5864,3,56,1,0,0,0,0,1,2,0,0.33333334,0.5,1,0,0,1,0,0,0,0,0,45.376869,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.0,0,1.66666669
21706,880,2,1399.1466,5,38,0,0,0,0,0,1,0,0,0.0,1.0,1,0,0,1,0,0,0,0,0,27.591394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.0,4,3.0
21707,528,2,1047.6702,3,47,1,0,0,0,0,1,1,0,0.0,0.0,1,0,0,1,0,0,0,0,0,12.530368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.0,1,2.0
21708,1764,2,1061.1885,7,61,0,0,0,0,0,3,2,0,0.2,0.33333334,1,0,0,1,0,0,0,0,0,8.0145693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.0,2,1.60000002
21709,756,2,594.80627,3,23,1,0,1,1,0,1,1,0,0.0,0.0,1,0,0,1,0,0,0,0,0,9.9201975,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20.0,1,2.0
21710,2268,2,1040.911,9,65,0,0,0,0,0,3,3,0,0.16666667,0.75,1,0,0,1,0,0,0,0,0,6.2497711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.0,3,1.66666669
21711,1008,2,1230.1676,4,38,0,0,0,0,0,1,1,0,0.0,1.0,1,0,0,1,0,0,0,0,0,10.069139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.0,2,1.5
